Codigo_temporada,Codigo_competicion,Codigo_fase,Codigo_grupo,Jornada,Partido,Codigo_equipo1,Codigo_equipo2,Resultado1,Resultado2,Codigo_campo,Fecha,Hora,Programado,Estado,Nombre_temporada,Nombre_competicion,Nombre_fase,Nombre_grupo,Nombre_deporte,Nombre_categoria,Nombre_jornada,Equipo_local,Equipo_visitante,Campo,Sexo_grupo,Distrito,Observaciones,SISTEMA_COMPETICION,COORD_X_CAMPO,COORD_Y_CAMPO,Color_Camiseta_1,Color_Camiseta_2
2025,8946,9886,27820,12,4,181354,182592,0,0,1199,2026-03-07,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor sab f7 juv mas,futbol 7,juvenil masculino,12,la merced,inter de magalhaes,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,granate,azul
2025,8946,9886,27820,13,1,182081,181354,0,0,1199,2026-03-14,09:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor sab f7 juv mas,futbol 7,juvenil masculino,13,highlands b,la merced,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,roja,granate
2025,8946,9886,27820,13,2,182057,181341,0,0,1199,2026-03-14,10:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor sab f7 juv mas,futbol 7,juvenil masculino,13,cuco eleven,kikitos b,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,roja,amarillo
2025,8946,9886,27820,13,4,181036,182592,0,0,1199,2026-03-14,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor sab f7 juv mas,futbol 7,juvenil masculino,13,union deportiva mahuhones,inter de magalhaes,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,granate,azul
2025,8946,9886,27820,14,2,181354,181036,0,0,1199,2026-03-21,10:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor sab f7 juv mas,futbol 7,juvenil masculino,14,la merced,union deportiva mahuhones,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,granate,granate
2025,8946,9886,27820,14,3,181917,182057,0,0,1199,2026-03-21,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor sab f7 juv mas,futbol 7,juvenil masculino,14,highlands a,cuco eleven,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,roja,roja
2025,8946,9886,27820,14,4,181341,182081,0,0,1199,2026-03-21,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor sab f7 juv mas,futbol 7,juvenil masculino,14,kikitos b,highlands b,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,amarillo,roja
2025,8946,9886,27821,1,3,183034,183020,1,2,1199,2025-11-16,12:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,1,coronitas cf,kikitos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,amarillo
2025,8946,9886,27821,2,3,181558,183034,2,0,1199,2025-11-23,12:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,2,picasso,coronitas cf,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,h,azul
2025,8946,9886,27821,2,4,183008,182981,0,4,1199,2025-11-23,13:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,2,"chamartin fc ""c""","chamartin fc ""d""",f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,blanca,blanca
2025,8946,9886,27821,3,3,182981,183011,2,0,1199,2025-11-30,12:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,3,"chamartin fc ""d""",sparta fc,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,blanca,negro
2025,8946,9886,27821,4,3,183008,181824,1,1,1199,2025-12-14,12:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,4,"chamartin fc ""c""",cromañones f.c.,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,blanca,azul
2025,8946,9886,27821,4,4,183011,183020,1,6,1199,2025-12-14,13:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,4,sparta fc,kikitos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro,amarillo
2025,8946,9886,27821,5,4,183020,181558,4,2,1199,2026-01-11,12:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,5,kikitos,picasso,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,amarillo,h
2025,8946,9886,27821,6,4,183034,181824,3,1,1199,2026-01-18,12:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,6,coronitas cf,cromañones f.c.,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,azul
2025,8946,9886,27821,7,3,181824,183011,5,0,1199,2026-01-25,12:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,7,cromañones f.c.,sparta fc,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,negro
2025,8946,9886,27821,7,4,181558,183008,0,3,1199,2026-01-25,13:00,1,n,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,7,picasso,"chamartin fc ""c""",f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,h,blanca
2025,8946,9886,27821,8,3,183020,183034,1,4,1199,2026-02-01,12:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,8,kikitos,coronitas cf,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,amarillo,azul
2025,8946,9886,27821,8,4,183011,183008,2,1,1199,2026-02-01,13:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,8,sparta fc,"chamartin fc ""c""",f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro,blanca
2025,8946,9886,27821,9,4,182981,183008,2,2,1199,2026-02-08,13:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,9,"chamartin fc ""d""","chamartin fc ""c""",f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,blanca,blanca
2025,8946,9886,27821,11,3,183020,183011,0,0,1199,2026-03-01,12:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor dom f7 juv gr.1,futbol 7,juvenil masculino,11,kikitos,sparta fc,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,amarillo,negro
2025,8946,9886,27796,18,5,177693,177644,0,0,1199,2026-03-21,18:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,18,tuti club,petacas fc,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rosa,negra
2025,8946,9886,27796,18,6,177616,177652,0,0,1199,2026-03-21,19:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,18,vengadores fc,el sanabrés cf,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rojo,rojo
2025,8946,9886,27796,19,4,177678,177524,0,0,1199,2026-04-11,17:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,19,la merced,bizkoneta fc,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,granate,morada
2025,8946,9886,27796,19,5,177544,177581,0,0,1199,2026-04-11,18:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,19,f.c.cariñosas,c.d. las nieves,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rosa,azul
2025,8946,9886,27796,19,6,177669,177652,0,0,1199,2026-04-11,19:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,19,el sequito,el sanabrés cf,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,granate,rojo
2025,8946,9886,27796,20,4,177524,177644,0,0,1199,2026-04-18,17:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,20,bizkoneta fc,petacas fc,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,morada,negra
2025,8946,9886,27796,20,5,177712,177624,0,0,1199,2026-04-18,18:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,20,aston birr fc,picasso,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,azul
2025,8946,9886,27796,20,6,177693,177564,0,0,1199,2026-04-18,19:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,20,tuti club,real htz fp,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rosa,amarillo
2025,8946,9886,27796,21,4,177644,177581,0,0,1199,2026-04-25,17:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,21,petacas fc,c.d. las nieves,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negra,azul
2025,8946,9886,27796,21,5,177678,177652,0,0,1199,2026-04-25,18:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,21,la merced,el sanabrés cf,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,granate,rojo
2025,8946,9886,27796,21,6,177544,177669,0,0,1199,2026-04-25,19:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,21,f.c.cariñosas,el sequito,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rosa,granate
2025,8946,9886,27796,22,4,177616,177544,0,0,1199,2026-05-09,17:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,22,vengadores fc,f.c.cariñosas,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rojo,rosa
2025,8946,9886,27796,22,5,177524,177564,0,0,1199,2026-05-09,18:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,22,bizkoneta fc,real htz fp,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,morada,amarillo
2025,8946,9886,27796,22,6,177712,177693,0,0,1199,2026-05-09,19:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas sab tar gr.1,futbol 7,senior masculino,22,aston birr fc,tuti club,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,rosa
2025,8946,9886,27797,1,4,177604,177588,3,3,1199,2025-10-19,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,1,fafa juniors,real oviejo,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,naranja
2025,8946,9886,27797,1,5,178511,177587,5,3,1199,2025-10-19,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,1,los rapidos,real canillas balompié,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negra,negro y rojo
2025,8946,9886,27797,1,6,177629,177690,2,1,1199,2025-10-19,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,1,poh,rayo hortaleza,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro y rojo,azul
2025,8946,9886,27797,2,4,177646,177604,2,4,1199,2025-10-26,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,2,torre de hortaleza,fafa juniors,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,verde,azul
2025,8946,9886,27797,2,5,177625,177526,4,1,1199,2025-10-26,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,2,tostados unidos,crazy team,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rojo,verde
2025,8946,9886,27797,2,6,177561,177720,2,0,1199,2025-10-26,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,2,ac chamartín,club futbol valdebebas,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rojo y negro,azul
2025,8946,9886,27797,3,4,178511,177646,1,2,1199,2025-11-02,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,3,los rapidos,torre de hortaleza,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negra,verde
2025,8946,9886,27797,3,5,177629,177588,0,4,1199,2025-11-02,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,3,poh,real oviejo,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro y rojo,naranja
2025,8946,9886,27797,3,6,177690,177587,0,3,1199,2025-11-02,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,3,rayo hortaleza,real canillas balompié,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,negro y rojo
2025,8946,9886,27797,4,4,177671,177587,3,2,1199,2025-11-16,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,4,vod juniors,real canillas balompié,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,negro y rojo
2025,8946,9886,27797,4,5,177561,177604,1,3,1199,2025-11-16,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,4,ac chamartín,fafa juniors,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rojo y negro,azul
2025,8946,9886,27797,4,6,177720,177526,5,1,1199,2025-11-16,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,4,club futbol valdebebas,crazy team,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,verde
2025,8946,9886,27797,5,4,177629,177625,3,1,1199,2025-11-23,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,5,poh,tostados unidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro y rojo,rojo
2025,8946,9886,27797,5,5,177526,177671,4,2,1199,2025-11-23,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,5,crazy team,vod juniors,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,verde,azul
2025,8946,9886,27797,5,6,177587,177588,6,4,1199,2025-11-23,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,5,real canillas balompié,real oviejo,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro y rojo,naranja
2025,8946,9886,27797,6,4,177561,177629,2,4,1199,2025-11-30,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,6,ac chamartín,poh,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rojo y negro,negro y rojo
2025,8946,9886,27797,6,5,177720,178511,4,1,1199,2025-11-30,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,6,club futbol valdebebas,los rapidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,negra
2025,8946,9886,27797,6,6,177671,177588,2,5,1199,2025-11-30,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,6,vod juniors,real oviejo,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,naranja
2025,8946,9886,27797,7,4,177690,177561,1,3,1199,2025-12-14,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,7,rayo hortaleza,ac chamartín,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,rojo y negro
2025,8946,9886,27797,7,5,177587,177625,2,3,1199,2025-12-14,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,7,real canillas balompié,tostados unidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro y rojo,rojo
2025,8946,9886,27797,7,6,177588,177646,3,3,1199,2025-12-14,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,7,real oviejo,torre de hortaleza,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,naranja,verde
2025,8946,9886,27797,8,4,177720,177690,6,1,1199,2025-12-21,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,8,club futbol valdebebas,rayo hortaleza,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,azul
2025,8946,9886,27797,8,5,177526,177629,1,3,1199,2025-12-21,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,8,crazy team,poh,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,verde,negro y rojo
2025,8946,9886,27797,8,6,177604,178511,2,3,1199,2025-12-21,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,8,fafa juniors,los rapidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,negra
2025,8946,9886,27797,9,4,177587,177720,1,2,1199,2026-01-11,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,9,real canillas balompié,club futbol valdebebas,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro y rojo,azul
2025,8946,9886,27797,9,5,177588,177561,3,3,1199,2026-01-11,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,9,real oviejo,ac chamartín,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,naranja,rojo y negro
2025,8946,9886,27797,9,6,177646,177625,1,2,1199,2026-01-11,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,9,torre de hortaleza,tostados unidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,verde,rojo
2025,8946,9886,27797,10,4,177671,177625,1,6,1199,2026-01-18,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,10,vod juniors,tostados unidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,rojo
2025,8946,9886,27797,10,5,177604,177690,10,1,1199,2026-01-18,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,10,fafa juniors,rayo hortaleza,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,azul
2025,8946,9886,27797,10,6,178511,177629,0,0,1199,2026-01-18,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,10,los rapidos,poh,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negra,negro y rojo
2025,8946,9886,27797,11,4,177588,177526,3,1,1199,2026-01-25,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,11,real oviejo,crazy team,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,naranja,verde
2025,8946,9886,27797,11,5,177629,177671,2,0,1199,2026-01-25,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,11,poh,vod juniors,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro y rojo,azul
2025,8946,9886,27797,11,6,177625,177561,6,1,1199,2026-01-25,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,11,tostados unidos,ac chamartín,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,rojo,rojo y negro
2025,8946,9886,27797,12,4,177588,177604,0,0,1199,2026-03-29,10:00,1,a,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,12,real oviejo,fafa juniors,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,naranja,azul
2025,8946,9886,27797,12,5,177587,178511,1,6,1199,2026-02-01,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,12,real canillas balompié,los rapidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro y rojo,negra
2025,8946,9886,27797,12,6,177671,177561,0,8,1199,2026-02-01,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,12,vod juniors,ac chamartín,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,rojo y negro
2025,8946,9886,27797,13,4,177604,177646,1,2,1199,2026-02-08,09:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,13,fafa juniors,torre de hortaleza,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,verde
2025,8946,9886,27797,13,5,177526,177625,2,4,1199,2026-02-08,10:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,13,crazy team,tostados unidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,verde,rojo
2025,8946,9886,27797,13,6,177720,177561,5,2,1199,2026-02-08,11:00,1,f,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,13,club futbol valdebebas,ac chamartín,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,rojo y negro
2025,8946,9886,27797,14,4,177646,178511,0,0,1199,2026-02-22,09:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,14,torre de hortaleza,los rapidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,verde,negra
2025,8946,9886,27797,14,5,177588,177629,0,0,1199,2026-02-22,10:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,14,real oviejo,poh,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,naranja,negro y rojo
2025,8946,9886,27797,14,6,177587,177690,0,0,1199,2026-02-22,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,14,real canillas balompié,rayo hortaleza,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negro y rojo,azul
2025,8946,9886,27797,15,4,178511,177625,0,0,1199,2026-03-01,09:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,15,los rapidos,tostados unidos,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,negra,rojo
2025,8946,9886,27797,15,5,177604,177561,0,0,1199,2026-03-01,10:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,15,fafa juniors,ac chamartín,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,azul,rojo y negro
2025,8946,9886,27797,15,6,177526,177720,0,0,1199,2026-03-01,11:00,1,r,2025/2026,46 juegos deportivos municipales,fase grupo 46 jdm,jdm hor f7 sen mas dom mañ gr.2,futbol 7,senior masculino,15,crazy team,club futbol valdebebas,f7-6 cdm luis aragonés,m,hortaleza,,liga,-3.628940,40.465514,verde,azul
