Codigo_competicion;Codigo_fase;Codigo_grupo;Jornada;Partido;Codigo_equipo1;Codigo_equipo2;Resultado1;Resultado2;Codigo_campo;Fecha;Hora;Programado;Estado;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_jornada;Equipo_local;Equipo_visitante;Campo;Sexo_grupo;Distrito;SISTEMA_COMPETICION;COORD_X_CAMPO;COORD_Y_CAMPO
8945;9882;27715;12;2;180070;179911;0;0;103;2026-02-14;12:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE DOM MAÑ FS SEN MAS MONTECARMELO;futsal;SENIOR MASCULINO;12;THE NEW TKC;FC VILLANOS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;4;2;178562;180359;6;0;103;2025-11-15;16:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;4;LATAM FC;CLUB DEPORTIVO VILLAAMIL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;4;1;179885;179252;0;6;103;2025-12-06;15:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;4;CELTA DE VIRGOS;LA BOMBA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;3;6;180359;179624;2;7;103;2025-11-01;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;3;CLUB DEPORTIVO VILLAAMIL;C.D.EL PARDO SALA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;3;5;179871;178562;5;0;103;2025-11-01;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;3;V DE VENTILLA;LATAM FC;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;3;4;179252;180071;8;1;103;2025-11-01;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;3;LA BOMBA;ALGEBROS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;3;3;179275;179865;0;7;103;2025-11-01;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;3;La Fabrica;CD BLUE LABEL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;3;1;179923;179885;8;7;103;2025-11-01;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;3;RAYO KABANO;CELTA DE VIRGOS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;2;5;179885;179874;3;5;103;2025-10-25;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;2;CELTA DE VIRGOS;LOS HOMBRES DE SANTI;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;2;4;180071;179923;1;9;103;2025-10-25;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;2;ALGEBROS;RAYO KABANO;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;2;3;178562;179252;2;2;103;2025-10-25;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;2;LATAM FC;LA BOMBA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;2;2;179865;180359;5;3;103;2025-10-25;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;2;CD BLUE LABEL;CLUB DEPORTIVO VILLAAMIL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;2;1;179624;179871;1;5;103;2025-10-25;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;2;C.D.EL PARDO SALA;V DE VENTILLA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;1;6;179871;180359;5;2;103;2025-10-18;20:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;1;V DE VENTILLA;CLUB DEPORTIVO VILLAAMIL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;1;5;179252;179624;3;1;103;2025-10-18;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;1;LA BOMBA;C.D.EL PARDO SALA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;1;4;179923;178562;2;6;103;2025-10-18;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;1;RAYO KABANO;LATAM FC;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;10;6;179252;179871;0;0;103;2026-02-14;16:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;10;LA BOMBA;V DE VENTILLA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;10;5;179923;180359;0;0;103;2026-02-14;17:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;10;RAYO KABANO;CLUB DEPORTIVO VILLAAMIL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;10;4;179865;179885;6;0;103;2026-01-17;18:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;10;CD BLUE LABEL;CELTA DE VIRGOS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;10;3;179275;178562;0;6;103;2026-01-17;17:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;10;La Fabrica;LATAM FC;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;10;1;179874;179624;0;0;103;2026-02-14;15:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;10;LOS HOMBRES DE SANTI;C.D.EL PARDO SALA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;9;6;180071;179885;2;5;103;2026-01-10;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;9;ALGEBROS;CELTA DE VIRGOS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;9;4;179624;179275;3;3;103;2026-01-10;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;9;C.D.EL PARDO SALA;La Fabrica;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;9;3;179252;179865;3;1;103;2026-01-10;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;9;LA BOMBA;CD BLUE LABEL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;9;2;179871;179923;3;2;103;2026-01-10;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;9;V DE VENTILLA;RAYO KABANO;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;9;1;180359;179874;1;5;103;2026-01-10;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;9;CLUB DEPORTIVO VILLAAMIL;LOS HOMBRES DE SANTI;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;8;6;179923;179252;5;2;103;2025-12-20;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;8;RAYO KABANO;LA BOMBA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;8;5;179874;179871;0;0;103;2026-02-15;16:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;8;LOS HOMBRES DE SANTI;V DE VENTILLA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;8;4;179275;180359;0;0;103;2026-02-15;15:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;8;La Fabrica;CLUB DEPORTIVO VILLAAMIL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;8;2;179865;180071;6;0;103;2025-12-20;16:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;8;CD BLUE LABEL;ALGEBROS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;8;1;179885;178562;0;6;103;2025-12-20;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;8;CELTA DE VIRGOS;LATAM FC;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;7;6;178562;180071;8;2;103;2025-12-13;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;7;LATAM FC;ALGEBROS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;7;5;179624;179885;9;0;103;2025-12-13;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;7;C.D.EL PARDO SALA;CELTA DE VIRGOS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;7;3;179871;179275;3;1;103;2025-12-13;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;7;V DE VENTILLA;La Fabrica;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;7;2;179252;179874;2;0;103;2025-12-13;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;7;LA BOMBA;LOS HOMBRES DE SANTI;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;7;1;179923;179865;4;5;103;2025-12-13;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;7;RAYO KABANO;CD BLUE LABEL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;6;6;179865;178562;0;0;103;2025-11-29;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;6;CD BLUE LABEL;LATAM FC;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;6;5;179275;179252;1;3;103;2025-11-29;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;6;La Fabrica;LA BOMBA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;6;3;179885;180359;2;1;103;2025-11-29;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;6;CELTA DE VIRGOS;CLUB DEPORTIVO VILLAAMIL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;6;2;180071;179624;0;7;103;2025-11-29;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;6;ALGEBROS;C.D.EL PARDO SALA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;5;6;179624;178562;1;2;103;2025-11-22;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;5;C.D.EL PARDO SALA;LATAM FC;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;5;5;179874;179865;3;4;103;2025-11-22;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;5;LOS HOMBRES DE SANTI;CD BLUE LABEL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;5;4;179871;179885;6;2;103;2025-11-22;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;5;V DE VENTILLA;CELTA DE VIRGOS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;5;2;179923;179275;8;1;103;2025-11-22;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;5;RAYO KABANO;La Fabrica;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;5;1;180359;180071;11;1;103;2025-11-22;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;5;CLUB DEPORTIVO VILLAAMIL;ALGEBROS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;4;6;179275;179874;8;5;103;2025-12-06;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;4;La Fabrica;LOS HOMBRES DE SANTI;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;4;4;179865;179624;6;0;103;2025-12-06;18:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;4;CD BLUE LABEL;C.D.EL PARDO SALA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;4;3;180071;179871;0;6;103;2025-12-06;17:00;1;N;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;4;ALGEBROS;V DE VENTILLA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;13;5;179874;179885;0;0;103;2026-02-07;19:00;1;S;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;13;LOS HOMBRES DE SANTI;CELTA DE VIRGOS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;13;4;179923;180071;0;0;103;2026-02-15;17:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;13;RAYO KABANO;ALGEBROS;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;13;3;179252;178562;0;0;103;2026-02-15;18:00;1;A;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;13;LA BOMBA;LATAM FC;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;13;2;179871;179624;0;0;103;2026-02-07;16:00;1;S;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;13;V DE VENTILLA;C.D.EL PARDO SALA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;13;1;180359;179865;0;0;103;2026-02-07;15:00;1;S;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;13;CLUB DEPORTIVO VILLAAMIL;CD BLUE LABEL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;12;5;179624;179252;1;3;103;2026-01-31;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;12;C.D.EL PARDO SALA;LA BOMBA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;12;4;178562;179923;4;3;103;2026-01-31;18:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;12;LATAM FC;RAYO KABANO;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;12;3;180071;179874;2;9;103;2026-01-31;17:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;12;ALGEBROS;LOS HOMBRES DE SANTI;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;12;2;179885;179275;3;3;103;2026-01-31;16:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;12;CELTA DE VIRGOS;La Fabrica;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;12;1;180359;179871;4;5;103;2026-01-31;15:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;12;CLUB DEPORTIVO VILLAAMIL;V DE VENTILLA;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8945;9882;27736;11;5;179871;179865;4;1;103;2026-01-24;19:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM FUE SAB TAR FS SEN MAS VICENTE DEL BOSQUE;futsal;SENIOR MASCULINO;11;V DE VENTILLA;CD BLUE LABEL;Centro Deportivo Municipal Vicente del Bosque;M;Fuencarral-El Pardo;LIGA;-3.693519;40.478818
8949;9898;28133;8;3;183251;183068;11;0;217;2026-01-31;11:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL FS CAD MAS;futsal;CADETE MASCULINO;8;TAJAMAR;CDE PARQUE ROMA;FÚTBOL SALA EXTERIOR ENTREVÍAS;M;Puente de Vallecas;LIGA;-3.673486;40.377917
8949;9898;28133;8;2;183088;183161;1;0;217;2026-01-31;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL FS CAD MAS;futsal;CADETE MASCULINO;8;VIRGEN DEL CERRO CADETE A;CDE LAS ROJAS - VALDECAS;FÚTBOL SALA EXTERIOR ENTREVÍAS;M;Puente de Vallecas;LIGA;-3.673486;40.377917
8949;9898;28133;8;1;183258;183043;2;1;217;2026-01-31;09:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL FS CAD MAS;futsal;CADETE MASCULINO;8;JUVENTUD VALLEKAS;DEPORTIVO MADRID FUTSAL;FÚTBOL SALA EXTERIOR ENTREVÍAS;M;Puente de Vallecas;LIGA;-3.673486;40.377917
8949;9898;28119;11;2;178753;178459;3;5;217;2026-01-25;10:00;1;F;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL DOM MAÑ FS SEN MAS;futsal;SENIOR MASCULINO;11;NUEVO SIN-LIMITE FUTSAL  ----  CD SIN-LIMITE FS;ESCALERITAS FUTSAL  ---- CD SIN-LIMITE FS;FÚTBOL SALA EXTERIOR ENTREVÍAS;M;Puente de Vallecas;LIGA;-3.673486;40.377917
