Codigo_grupo,Jornada,Partido,Codigo_equipo1,Codigo_equipo2,Resultado1,Resultado2,Codigo_campo,Fecha_Hora,Programado,Estado,Nombre_temporada,Nombre_fase,Nombre_grupo,Nombre_deporte,Deporte_ID,Nombre_categoria,Equipo_local,Equipo_visitante,Campo,Sexo_grupo,Distrito,Distrito_ID,SISTEMA_COMPETICION,COORD_X_CAMPO,COORD_Y_CAMPO
656,2,3,97952,98034,0,3,555,2014-11-22T12:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,CD MARIO REYES ALEVIN A,PASAMONTE,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,2,4,98513,98379,1,9,800,2014-11-22T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,"COLEGIO SANTO ANGEL  ""A""",C.D.E. GALEO,STO ANGEL F,X,Moratalaz,Q2076109,LIGA,44548541,447236132
656,3,1,98994,98379,2,2,451,2014-11-29T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,ESCUELA DEPORTIVA SAN FRANCISCO,C.D.E. GALEO,MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,3,2,97952,99272,6,1,554,2015-01-31T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,CD MARIO REYES ALEVIN A,REAL ARMADA,CDM VICALVARO:EXT:FS:1,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,3,3,98980,98513,5,1,554,2015-01-31T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,WINSTON CHURCHILL ALEVIN,"COLEGIO SANTO ANGEL  ""A""",CDM VICALVARO:EXT:FS:1,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,3,4,98034,99014,10,1,451,2014-12-05T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,PASAMONTE,SAINZ DE VICUеA B,MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,4,1,98379,97952,7,1,553,2014-12-13T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,C.D.E. GALEO,CD MARIO REYES ALEVIN A,CDM VICALVARO:PAB:CENTRAL,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,4,2,99272,98034,1,13,1969,2014-12-13T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,REAL ARMADA,PASAMONTE,CEIP PASAMONTE:,X,Moratalaz,Q2076109,LIGA,44512877,447392664
656,4,3,98513,98994,0,0,451,2015-03-21T10:00:00Z,1,No presentado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,"COLEGIO SANTO ANGEL  ""A""",ESCUELA DEPORTIVA SAN FRANCISCO,MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,4,4,99014,98980,2,2,468,2015-02-27T18:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,SAINZ DE VICUеA B,WINSTON CHURCHILL ALEVIN,S.VICUеA F,X,Moratalaz,Q2076109,LIGA,44496051,447361350
656,5,1,99272,98513,3,2,451,2014-12-20T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,REAL ARMADA,"COLEGIO SANTO ANGEL  ""A""",MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,5,2,98034,98994,3,1,1969,2014-12-20T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,PASAMONTE,ESCUELA DEPORTIVA SAN FRANCISCO,CEIP PASAMONTE:,X,Moratalaz,Q2076109,LIGA,44512877,447392664
656,5,3,99014,98379,2,7,468,2014-12-20T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,SAINZ DE VICUеA B,C.D.E. GALEO,S.VICUеA F,X,Moratalaz,Q2076109,LIGA,44496051,447361350
656,5,4,97952,98980,4,5,553,2014-12-20T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,CD MARIO REYES ALEVIN A,WINSTON CHURCHILL ALEVIN,CDM VICALVARO:PAB:CENTRAL,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,6,1,98980,98034,4,6,555,2015-01-10T13:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,WINSTON CHURCHILL ALEVIN,PASAMONTE,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,6,2,98513,99014,5,4,800,2015-01-10T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,"COLEGIO SANTO ANGEL  ""A""",SAINZ DE VICUеA B,STO ANGEL F,X,Moratalaz,Q2076109,LIGA,44548541,447236132
656,6,3,98379,99272,10,0,555,2015-01-10T14:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,C.D.E. GALEO,REAL ARMADA,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,6,4,98994,97952,5,0,451,2015-01-10T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,ESCUELA DEPORTIVA SAN FRANCISCO,CD MARIO REYES ALEVIN A,MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,7,1,99014,98994,0,4,468,2015-01-17T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,SAINZ DE VICUеA B,ESCUELA DEPORTIVA SAN FRANCISCO,S.VICUеA F,X,Moratalaz,Q2076109,LIGA,44496051,447361350
656,7,2,97952,98513,5,3,553,2015-01-17T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,CD MARIO REYES ALEVIN A,"COLEGIO SANTO ANGEL  ""A""",CDM VICALVARO:PAB:CENTRAL,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,7,3,99272,98980,0,1,451,2015-01-17T09:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,REAL ARMADA,WINSTON CHURCHILL ALEVIN,MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,7,4,98034,98379,5,2,1969,2015-01-17T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,PASAMONTE,C.D.E. GALEO,CEIP PASAMONTE:,X,Moratalaz,Q2076109,LIGA,44512877,447392664
656,8,1,98513,98034,2,14,800,2015-01-24T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,"COLEGIO SANTO ANGEL  ""A""",PASAMONTE,STO ANGEL F,X,Moratalaz,Q2076109,LIGA,44548541,447236132
656,8,2,98980,98379,0,8,555,2015-01-24T13:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,WINSTON CHURCHILL ALEVIN,C.D.E. GALEO,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,8,3,97952,99014,6,3,555,2015-01-24T14:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,CD MARIO REYES ALEVIN A,SAINZ DE VICUеA B,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,8,4,99272,98994,0,2,451,2015-01-24T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,REAL ARMADA,ESCUELA DEPORTIVA SAN FRANCISCO,MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,9,1,99014,99272,1,0,468,2015-02-07T11:00:00Z,1,No presentado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,SAINZ DE VICUеA B,REAL ARMADA,S.VICUеA F,X,Moratalaz,Q2076109,LIGA,44496051,447361350
656,9,2,98994,98980,2,3,452,2015-02-07T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,ESCUELA DEPORTIVA SAN FRANCISCO,WINSTON CHURCHILL ALEVIN,MTAZ. PISTA 3,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,9,3,98034,97952,9,5,555,2015-02-07T13:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,PASAMONTE,CD MARIO REYES ALEVIN A,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,9,4,98379,98513,5,0,555,2015-02-07T14:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,C.D.E. GALEO,"COLEGIO SANTO ANGEL  ""A""",CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,10,1,98379,98994,2,1,555,2015-02-14T13:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,C.D.E. GALEO,ESCUELA DEPORTIVA SAN FRANCISCO,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,10,2,99272,97952,2,7,451,2015-02-14T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,REAL ARMADA,CD MARIO REYES ALEVIN A,MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,10,3,98513,98980,3,2,800,2015-02-14T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,"COLEGIO SANTO ANGEL  ""A""",WINSTON CHURCHILL ALEVIN,STO ANGEL F,X,Moratalaz,Q2076109,LIGA,44548541,447236132
656,10,4,99014,98034,0,6,468,2015-02-14T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,SAINZ DE VICUеA B,PASAMONTE,S.VICUеA F,X,Moratalaz,Q2076109,LIGA,44496051,447361350
656,11,1,97952,98379,3,7,555,2015-02-21T13:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,CD MARIO REYES ALEVIN A,C.D.E. GALEO,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,11,2,98034,99272,3,1,1969,2015-02-21T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,PASAMONTE,REAL ARMADA,CEIP PASAMONTE:,X,Moratalaz,Q2076109,LIGA,44512877,447392664
656,11,3,98994,98513,1,1,451,2015-02-21T09:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,ESCUELA DEPORTIVA SAN FRANCISCO,"COLEGIO SANTO ANGEL  ""A""",MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,11,4,98980,99014,6,0,555,2015-02-21T14:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,WINSTON CHURCHILL ALEVIN,SAINZ DE VICUеA B,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,12,1,98513,99272,5,4,800,2015-02-28T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,"COLEGIO SANTO ANGEL  ""A""",REAL ARMADA,STO ANGEL F,X,Moratalaz,Q2076109,LIGA,44548541,447236132
656,12,2,98994,98034,4,8,1969,2015-02-28T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,ESCUELA DEPORTIVA SAN FRANCISCO,PASAMONTE,CEIP PASAMONTE:,X,Moratalaz,Q2076109,LIGA,44512877,447392664
656,12,3,98379,99014,8,0,555,2015-02-28T13:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,C.D.E. GALEO,SAINZ DE VICUеA B,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,12,4,98980,97952,2,4,555,2015-02-28T14:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,WINSTON CHURCHILL ALEVIN,CD MARIO REYES ALEVIN A,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,13,1,98034,98980,9,2,1969,2015-03-07T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,PASAMONTE,WINSTON CHURCHILL ALEVIN,CEIP PASAMONTE:,X,Moratalaz,Q2076109,LIGA,44512877,447392664
656,13,2,99014,98513,9,4,468,2015-03-07T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,SAINZ DE VICUеA B,"COLEGIO SANTO ANGEL  ""A""",S.VICUеA F,X,Moratalaz,Q2076109,LIGA,44496051,447361350
656,13,3,99272,98379,1,3,451,2015-03-07T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,REAL ARMADA,C.D.E. GALEO,MTAZ. PISTA 2,X,Moratalaz,Q2076109,LIGA,44630988,447226541
656,13,4,97952,98994,3,4,555,2015-03-07T13:30:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,CD MARIO REYES ALEVIN A,ESCUELA DEPORTIVA SAN FRANCISCO,CDM VICALVARO:EXT:FS:2,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,14,1,98994,99014,2,5,468,2015-03-14T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,ESCUELA DEPORTIVA SAN FRANCISCO,SAINZ DE VICUеA B,S.VICUеA F,X,Moratalaz,Q2076109,LIGA,44496051,447361350
656,14,2,98513,97952,6,1,800,2015-03-14T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,"COLEGIO SANTO ANGEL  ""A""",CD MARIO REYES ALEVIN A,STO ANGEL F,X,Moratalaz,Q2076109,LIGA,44548541,447236132
656,14,3,98980,99272,6,1,554,2015-03-14T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,WINSTON CHURCHILL ALEVIN,REAL ARMADA,CDM VICALVARO:EXT:FS:1,X,Moratalaz,Q2076109,LIGA,44892495,447355223
656,14,4,98379,98034,2,6,554,2015-03-14T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAALEVIN656,futsal,Q171401,ALEVIN,C.D.E. GALEO,PASAMONTE,CDM VICALVARO:EXT:FS:1,X,Moratalaz,Q2076109,LIGA,44892495,447355223
657,1,1,98529,97222,1,0,1118,2014-11-15T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ASTON BIRRA,LOST GENERATION,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,1,2,97740,97868,2,3,1118,2014-11-15T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,VALDEBER CITY,LOS SIDORENKOS,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,1,3,98955,97283,4,1,1118,2014-11-15T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SAFA MORATALAZ,ELIPEеO MP FUTSAL,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,1,4,98102,98969,4,0,452,2015-02-01T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,CLASSIC F.C.,SCHALKE 032,MTAZ. PISTA 3,M,Moratalaz,Q2076109,LIGA,44630988,447226541
657,2,1,98969,98955,0,4,1118,2014-11-22T09:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SCHALKE 032,SAFA MORATALAZ,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,2,2,97868,98102,4,4,1118,2014-11-22T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,LOS SIDORENKOS,CLASSIC F.C.,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,2,3,97283,98529,3,6,1118,2014-11-22T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ELIPEеO MP FUTSAL,ASTON BIRRA,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,2,4,97222,97740,1,3,1118,2014-11-22T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,LOST GENERATION,VALDEBER CITY,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,3,1,98102,97740,5,2,1118,2014-11-29T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,CLASSIC F.C.,VALDEBER CITY,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,3,2,97283,98969,6,0,1118,2014-11-29T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ELIPEеO MP FUTSAL,SCHALKE 032,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,3,3,97868,97222,1,0,1118,2014-11-29T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,LOS SIDORENKOS,LOST GENERATION,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,3,4,98529,98955,0,2,451,2015-02-01T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ASTON BIRRA,SAFA MORATALAZ,MTAZ. PISTA 2,M,Moratalaz,Q2076109,LIGA,44630988,447226541
657,4,1,97740,97283,2,2,1118,2014-12-13T09:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,VALDEBER CITY,ELIPEеO MP FUTSAL,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,4,2,98969,98529,1,2,1118,2014-12-13T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SCHALKE 032,ASTON BIRRA,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,4,3,97222,98102,0,4,1118,2014-12-13T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,LOST GENERATION,CLASSIC F.C.,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,4,4,98955,97868,11,1,451,2015-03-21T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SAFA MORATALAZ,LOS SIDORENKOS,MTAZ. PISTA 2,M,Moratalaz,Q2076109,LIGA,44630988,447226541
657,5,1,98969,97222,3,0,1118,2014-12-20T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SCHALKE 032,LOST GENERATION,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,5,2,98529,98102,5,5,1118,2014-12-20T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ASTON BIRRA,CLASSIC F.C.,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,5,3,98955,97740,4,0,1118,2014-12-20T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SAFA MORATALAZ,VALDEBER CITY,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,5,4,97283,97868,5,0,451,2015-02-01T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ELIPEеO MP FUTSAL,LOS SIDORENKOS,MTAZ. PISTA 2,M,Moratalaz,Q2076109,LIGA,44630988,447226541
657,6,1,97868,98529,1,3,1118,2015-01-10T09:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,LOS SIDORENKOS,ASTON BIRRA,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,6,2,97222,98955,1,4,1118,2015-01-10T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,LOST GENERATION,SAFA MORATALAZ,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,6,3,97740,98969,9,0,1118,2015-01-10T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,VALDEBER CITY,SCHALKE 032,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,6,4,98102,97283,7,1,1118,2015-01-10T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,CLASSIC F.C.,ELIPEеO MP FUTSAL,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,7,1,98955,98102,1,2,1118,2015-01-17T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SAFA MORATALAZ,CLASSIC F.C.,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,7,2,97283,97222,4,1,1118,2015-01-17T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ELIPEеO MP FUTSAL,LOST GENERATION,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,7,3,98969,97868,2,2,1118,2015-01-17T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SCHALKE 032,LOS SIDORENKOS,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,7,4,98529,97740,2,3,452,2015-01-17T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ASTON BIRRA,VALDEBER CITY,MTAZ. PISTA 3,M,Moratalaz,Q2076109,LIGA,44630988,447226541
657,8,1,97222,98529,3,4,1118,2015-01-24T09:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,LOST GENERATION,ASTON BIRRA,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,8,2,97868,97740,3,3,1118,2015-01-24T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,LOS SIDORENKOS,VALDEBER CITY,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,8,3,97283,98955,5,3,1118,2015-01-24T11:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ELIPEеO MP FUTSAL,SAFA MORATALAZ,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,8,4,98969,98102,1,6,1118,2015-01-24T12:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SCHALKE 032,CLASSIC F.C.,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,9,1,98955,98969,8,1,1118,2015-02-07T13:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SAFA MORATALAZ,SCHALKE 032,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,9,2,98102,97868,6,0,1118,2015-02-07T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,CLASSIC F.C.,LOS SIDORENKOS,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,9,3,98529,97283,6,3,1118,2015-02-07T15:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,ASTON BIRRA,ELIPEеO MP FUTSAL,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,9,4,97740,97222,4,3,452,2015-02-07T14:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,VALDEBER CITY,LOST GENERATION,MTAZ. PISTA 3,M,Moratalaz,Q2076109,LIGA,44630988,447226541
657,10,1,97740,98102,6,2,1118,2015-02-14T09:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,VALDEBER CITY,CLASSIC F.C.,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
657,10,2,98969,97283,1,3,1118,2015-02-14T10:00:00Z,1,finalizado,2014/2015,JDM GRUPO,FUTBOL SALAJUVENIL657,futsal,Q171401,JUVENIL,SCHALKE 032,ELIPEеO MP FUTSAL,ELIPA F/S,M,Moratalaz,Q2076109,LIGA,44441580,447441252
